2019-01-18-20:41-56, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (fish), 

2019-01-18-20:42-00, iTerm2, 3. python3  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (Python), 

2019-01-18-20:42-04, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (Python), 

2019-01-18-20:42-08, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-12, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-16, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-20, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-24, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-28, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-32, Safari, pathlib — Object-oriented filesystem paths — Python 3.7.2 documentation, https://docs.python.org/3/library/pathlib.html

2019-01-18-20:42-36, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:42-40, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:42-44, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-48, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-52, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:42-56, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-00, Finder, bs4_scripts, 

2019-01-18-20:43-04, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-08, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-12, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-16, Finder, bs4_scripts, 

2019-01-18-20:43-20, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:43-24, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:43-28, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-32, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-36, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-40, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-44, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-48, Electron, zillow-rental-search-scrape.py — python-code, 

